order_id,product,quantity_ordered,price_each,order_date,month,total_sales,total_quantity_sold_all_months,quantity_sold_that_month,quantity_sold_last_month,product_encoded,short_product
148594,AAA Batteries (4-pack),1,2.99,2019-01-25 18:27:00,January,2.99,30487,1562,4188,5,AAA Batter
143149,27in FHD Monitor,1,149.99,2019-01-25 18:27:00,January,149.99,7429,412,950,2,27in FHD M
143645,Wired Headphones,1,11.99,2019-01-25 18:31:00,January,11.99,20201,1057,2714,17,Wired Head
142568,27in FHD Monitor,1,149.99,2019-01-25 18:32:00,January,149.99,7429,412,950,2,27in FHD M
147585,20in Monitor,1,109.99,2019-01-25 18:38:00,January,109.99,4058,216,563,0,20in Monit
148169,AA Batteries (4-pack),1,3.84,2019-01-25 18:42:00,January,3.84,27148,1398,3672,4,AA Batteri
149142,Flatscreen TV,1,300.0,2019-01-25 18:43:00,January,300.0,4724,240,657,8,Flatscreen
141527,Apple Airpods Headphones,1,150.0,2019-01-25 18:52:00,January,150.0,15383,798,2057,6,Apple Airp
144607,USB-C Charging Cable,1,11.95,2019-01-25 18:57:00,January,11.95,23555,1265,3200,15,USB-C Char
144607,iPhone,1,700.0,2019-01-25 18:57:00,January,700.0,6732,372,895,18,iPhone
142401,USB-C Charging Cable,1,11.95,2019-01-25 18:59:00,January,11.95,23555,1265,3200,15,USB-C Char
142587,Lightning Charging Cable,1,14.95,2019-01-25 18:59:00,January,14.95,22841,1132,3052,12,Lightning 
142587,iPhone,1,700.0,2019-01-25 18:59:00,January,700.0,6732,372,895,18,iPhone
143470,Wired Headphones,1,11.99,2019-01-25 19:01:00,January,11.99,20201,1057,2714,17,Wired Head
147561,Lightning Charging Cable,1,14.95,2019-01-25 19:03:00,January,14.95,22841,1132,3052,12,Lightning 
143426,USB-C Charging Cable,2,11.95,2019-01-25 19:04:00,January,23.9,23555,1265,3200,15,USB-C Char
143622,AA Batteries (4-pack),1,3.84,2019-01-25 19:05:00,January,3.84,27148,1398,3672,4,AA Batteri
145297,AA Batteries (4-pack),1,3.84,2019-01-25 19:06:00,January,3.84,27148,1398,3672,4,AA Batteri
144174,27in 4K Gaming Monitor,1,389.99,2019-01-25 19:12:00,January,389.99,6134,308,851,1,27in 4K Ga
144071,ThinkPad Laptop,1,999.99,2019-01-25 19:17:00,January,999.99,4054,214,531,14,ThinkPad L
141247,27in FHD Monitor,1,149.99,2019-01-25 19:19:00,January,149.99,7429,412,950,2,27in FHD M
145886,Wired Headphones,1,11.99,2019-01-25 19:21:00,January,11.99,20201,1057,2714,17,Wired Head
142705,Lightning Charging Cable,1,14.95,2019-01-25 19:24:00,January,14.95,22841,1132,3052,12,Lightning 
146209,Lightning Charging Cable,1,14.95,2019-01-25 19:30:00,January,14.95,22841,1132,3052,12,Lightning 
148957,Wired Headphones,2,11.99,2019-01-25 19:31:00,January,23.98,20201,1057,2714,17,Wired Head
142563,Macbook Pro Laptop,1,1700.0,2019-01-25 19:32:00,January,1700.0,4645,233,636,13,Macbook Pr
148671,Lightning Charging Cable,1,14.95,2019-01-25 19:32:00,January,14.95,22841,1132,3052,12,Lightning 
142528,34in Ultrawide Monitor,1,379.99,2019-01-25 19:33:00,January,379.99,6076,305,842,3,34in Ultra
146285,Bose SoundSport Headphones,1,99.99,2019-01-25 19:38:00,January,99.99,13236,644,1807,7,Bose Sound
147376,27in 4K Gaming Monitor,1,389.99,2019-01-25 19:39:00,January,389.99,6134,308,851,1,27in 4K Ga
148587,AAA Batteries (4-pack),1,2.99,2019-01-25 19:41:00,January,2.99,30487,1562,4188,5,AAA Batter
149549,Bose SoundSport Headphones,1,99.99,2019-01-25 19:46:00,January,99.99,13236,644,1807,7,Bose Sound
149605,AA Batteries (4-pack),1,3.84,2019-01-25 19:52:00,January,3.84,27148,1398,3672,4,AA Batteri
143051,iPhone,1,700.0,2019-01-25 19:53:00,January,700.0,6732,372,895,18,iPhone
145888,ThinkPad Laptop,1,999.99,2019-01-25 19:55:00,January,999.99,4054,214,531,14,ThinkPad L
145534,Lightning Charging Cable,1,14.95,2019-01-25 19:57:00,January,14.95,22841,1132,3052,12,Lightning 
142665,Bose SoundSport Headphones,1,99.99,2019-01-25 19:58:00,January,99.99,13236,644,1807,7,Bose Sound
141720,USB-C Charging Cable,1,11.95,2019-01-25 19:58:00,January,11.95,23555,1265,3200,15,USB-C Char
148868,Apple Airpods Headphones,1,150.0,2019-01-25 20:00:00,January,150.0,15383,798,2057,6,Apple Airp
148479,Lightning Charging Cable,3,14.95,2019-01-25 20:03:00,January,44.85,22841,1132,3052,12,Lightning 
149234,Lightning Charging Cable,1,14.95,2019-01-25 20:04:00,January,14.95,22841,1132,3052,12,Lightning 
141957,USB-C Charging Cable,2,11.95,2019-01-25 20:06:00,January,23.9,23555,1265,3200,15,USB-C Char
148822,USB-C Charging Cable,1,11.95,2019-01-25 20:07:00,January,11.95,23555,1265,3200,15,USB-C Char
145826,Flatscreen TV,1,300.0,2019-01-25 20:09:00,January,300.0,4724,240,657,8,Flatscreen
142767,34in Ultrawide Monitor,1,379.99,2019-01-25 20:12:00,January,379.99,6076,305,842,3,34in Ultra
145066,Bose SoundSport Headphones,1,99.99,2019-01-25 20:13:00,January,99.99,13236,644,1807,7,Bose Sound
150313,Flatscreen TV,1,300.0,2019-01-25 20:15:00,January,300.0,4724,240,657,8,Flatscreen
150132,Wired Headphones,1,11.99,2019-01-25 20:16:00,January,11.99,20201,1057,2714,17,Wired Head
145794,20in Monitor,1,109.99,2019-01-25 20:19:00,January,109.99,4058,216,563,0,20in Monit
145766,Lightning Charging Cable,1,14.95,2019-01-25 20:27:00,January,14.95,22841,1132,3052,12,Lightning 
148997,ThinkPad Laptop,1,999.99,2019-01-25 20:30:00,January,999.99,4054,214,531,14,ThinkPad L
146895,USB-C Charging Cable,3,11.95,2019-01-25 20:31:00,January,35.849999999999994,23555,1265,3200,15,USB-C Char
146667,34in Ultrawide Monitor,1,379.99,2019-01-25 20:34:00,January,379.99,6076,305,842,3,34in Ultra
150042,Bose SoundSport Headphones,1,99.99,2019-01-25 20:34:00,January,99.99,13236,644,1807,7,Bose Sound
146530,Google Phone,1,600.0,2019-01-25 20:35:00,January,600.0,5440,312,706,9,Google Pho
146530,USB-C Charging Cable,1,11.95,2019-01-25 20:35:00,January,11.95,23555,1265,3200,15,USB-C Char
142675,Wired Headphones,1,11.99,2019-01-25 20:37:00,January,11.99,20201,1057,2714,17,Wired Head
144482,Apple Airpods Headphones,1,150.0,2019-01-25 20:40:00,January,150.0,15383,798,2057,6,Apple Airp
143889,27in 4K Gaming Monitor,1,389.99,2019-01-25 20:43:00,January,389.99,6134,308,851,1,27in 4K Ga
142074,Bose SoundSport Headphones,1,99.99,2019-01-25 20:51:00,January,99.99,13236,644,1807,7,Bose Sound
149800,Bose SoundSport Headphones,1,99.99,2019-01-25 21:01:00,January,99.99,13236,644,1807,7,Bose Sound
148880,AA Batteries (4-pack),1,3.84,2019-01-25 21:05:00,January,3.84,27148,1398,3672,4,AA Batteri
147602,iPhone,1,700.0,2019-01-25 21:13:00,January,700.0,6732,372,895,18,iPhone
145570,AAA Batteries (4-pack),1,2.99,2019-01-25 21:22:00,January,2.99,30487,1562,4188,5,AAA Batter
146040,AAA Batteries (4-pack),1,2.99,2019-01-25 21:24:00,January,2.99,30487,1562,4188,5,AAA Batter
144112,Apple Airpods Headphones,1,150.0,2019-01-25 21:28:00,January,150.0,15383,798,2057,6,Apple Airp
147096,Wired Headphones,1,11.99,2019-01-25 21:28:00,January,11.99,20201,1057,2714,17,Wired Head
147096,iPhone,1,700.0,2019-01-25 21:28:00,January,700.0,6732,372,895,18,iPhone
143431,AA Batteries (4-pack),1,3.84,2019-01-25 21:32:00,January,3.84,27148,1398,3672,4,AA Batteri
141826,Lightning Charging Cable,1,14.95,2019-01-25 21:34:00,January,14.95,22841,1132,3052,12,Lightning 
144258,Macbook Pro Laptop,1,1700.0,2019-01-25 21:36:00,January,1700.0,4645,233,636,13,Macbook Pr
144266,ThinkPad Laptop,1,999.99,2019-01-25 21:39:00,January,999.99,4054,214,531,14,ThinkPad L
146947,Wired Headphones,1,11.99,2019-01-25 21:51:00,January,11.99,20201,1057,2714,17,Wired Head
149275,AAA Batteries (4-pack),1,2.99,2019-01-25 21:51:00,January,2.99,30487,1562,4188,5,AAA Batter
145387,Wired Headphones,1,11.99,2019-01-25 21:52:00,January,11.99,20201,1057,2714,17,Wired Head
142974,AA Batteries (4-pack),1,3.84,2019-01-25 21:55:00,January,3.84,27148,1398,3672,4,AA Batteri
143630,Wired Headphones,1,11.99,2019-01-25 22:00:00,January,11.99,20201,1057,2714,17,Wired Head
143630,iPhone,1,700.0,2019-01-25 22:00:00,January,700.0,6732,372,895,18,iPhone
148908,Bose SoundSport Headphones,1,99.99,2019-01-25 22:00:00,January,99.99,13236,644,1807,7,Bose Sound
150000,27in 4K Gaming Monitor,1,389.99,2019-01-25 22:03:00,January,389.99,6134,308,851,1,27in 4K Ga
148061,USB-C Charging Cable,1,11.95,2019-01-25 22:09:00,January,11.95,23555,1265,3200,15,USB-C Char
148122,Wired Headphones,2,11.99,2019-01-25 22:11:00,January,23.98,20201,1057,2714,17,Wired Head
141865,Wired Headphones,2,11.99,2019-01-25 22:16:00,January,23.98,20201,1057,2714,17,Wired Head
143209,20in Monitor,1,109.99,2019-01-25 22:21:00,January,109.99,4058,216,563,0,20in Monit
147422,USB-C Charging Cable,1,11.95,2019-01-25 22:21:00,January,11.95,23555,1265,3200,15,USB-C Char
141870,AA Batteries (4-pack),2,3.84,2019-01-25 22:23:00,January,7.68,27148,1398,3672,4,AA Batteri
144344,Google Phone,1,600.0,2019-01-25 22:26:00,January,600.0,5440,312,706,9,Google Pho
144344,USB-C Charging Cable,1,11.95,2019-01-25 22:26:00,January,11.95,23555,1265,3200,15,USB-C Char
144935,34in Ultrawide Monitor,1,379.99,2019-01-25 22:27:00,January,379.99,6076,305,842,3,34in Ultra
143813,AAA Batteries (4-pack),1,2.99,2019-01-25 22:36:00,January,2.99,30487,1562,4188,5,AAA Batter
144529,Lightning Charging Cable,1,14.95,2019-01-25 22:40:00,January,14.95,22841,1132,3052,12,Lightning 
144110,Vareebadd Phone,1,400.0,2019-01-25 22:48:00,January,400.0,2023,124,279,16,Vareebadd 
142711,Apple Airpods Headphones,1,150.0,2019-01-25 22:55:00,January,150.0,15383,798,2057,6,Apple Airp
149820,Wired Headphones,1,11.99,2019-01-25 23:07:00,January,11.99,20201,1057,2714,17,Wired Head
145616,Google Phone,1,600.0,2019-01-25 23:10:00,January,600.0,5440,312,706,9,Google Pho
144787,AAA Batteries (4-pack),1,2.99,2019-01-25 23:12:00,January,2.99,30487,1562,4188,5,AAA Batter
149293,Apple Airpods Headphones,1,150.0,2019-01-25 23:12:00,January,150.0,15383,798,2057,6,Apple Airp
150399,Bose SoundSport Headphones,1,99.99,2019-01-25 23:16:00,January,99.99,13236,644,1807,7,Bose Sound
143609,Apple Airpods Headphones,1,150.0,2019-01-25 23:34:00,January,150.0,15383,798,2057,6,Apple Airp
145186,AA Batteries (4-pack),1,3.84,2019-01-25 23:38:00,January,3.84,27148,1398,3672,4,AA Batteri
146404,Lightning Charging Cable,1,14.95,2019-01-25 23:39:00,January,14.95,22841,1132,3052,12,Lightning 
145012,Macbook Pro Laptop,1,1700.0,2019-01-25 23:42:00,January,1700.0,4645,233,636,13,Macbook Pr
144072,ThinkPad Laptop,1,999.99,2019-01-25 23:43:00,January,999.99,4054,214,531,14,ThinkPad L
142387,34in Ultrawide Monitor,1,379.99,2019-01-25 23:50:00,January,379.99,6076,305,842,3,34in Ultra
148863,Flatscreen TV,1,300.0,2019-01-25 23:54:00,January,300.0,4724,240,657,8,Flatscreen
148961,AA Batteries (4-pack),1,3.84,2019-01-26 00:04:00,January,3.84,27148,1398,3672,4,AA Batteri
142696,Apple Airpods Headphones,1,150.0,2019-01-26 00:09:00,January,150.0,15383,798,2057,6,Apple Airp
148065,AAA Batteries (4-pack),2,2.99,2019-01-26 00:27:00,January,5.98,30487,1562,4188,5,AAA Batter
148728,27in FHD Monitor,1,149.99,2019-01-26 00:30:00,January,149.99,7429,412,950,2,27in FHD M
142931,USB-C Charging Cable,1,11.95,2019-01-26 00:58:00,January,11.95,23555,1265,3200,15,USB-C Char
146805,USB-C Charging Cable,1,11.95,2019-01-26 01:39:00,January,11.95,23555,1265,3200,15,USB-C Char
142997,iPhone,1,700.0,2019-01-26 01:52:00,January,700.0,6732,372,895,18,iPhone
142997,Wired Headphones,1,11.99,2019-01-26 01:52:00,January,11.99,20201,1057,2714,17,Wired Head
142098,AA Batteries (4-pack),3,3.84,2019-01-26 01:58:00,January,11.52,27148,1398,3672,4,AA Batteri
141617,Wired Headphones,1,11.99,2019-01-26 02:00:00,January,11.99,20201,1057,2714,17,Wired Head
147982,Flatscreen TV,1,300.0,2019-01-26 02:02:00,January,300.0,4724,240,657,8,Flatscreen
142159,Wired Headphones,1,11.99,2019-01-26 02:11:00,January,11.99,20201,1057,2714,17,Wired Head
150491,Lightning Charging Cable,1,14.95,2019-01-26 02:26:00,January,14.95,22841,1132,3052,12,Lightning 
147540,Bose SoundSport Headphones,1,99.99,2019-01-26 03:06:00,January,99.99,13236,644,1807,7,Bose Sound
142125,Lightning Charging Cable,1,14.95,2019-01-26 03:16:00,January,14.95,22841,1132,3052,12,Lightning 
146438,27in FHD Monitor,1,149.99,2019-01-26 03:30:00,January,149.99,7429,412,950,2,27in FHD M
141414,Google Phone,1,600.0,2019-01-26 03:38:00,January,600.0,5440,312,706,9,Google Pho
147481,AAA Batteries (4-pack),2,2.99,2019-01-26 04:37:00,January,5.98,30487,1562,4188,5,AAA Batter
145417,iPhone,1,700.0,2019-01-26 04:45:00,January,700.0,6732,372,895,18,iPhone
150477,27in 4K Gaming Monitor,1,389.99,2019-01-26 05:41:00,January,389.99,6134,308,851,1,27in 4K Ga
145026,20in Monitor,1,109.99,2019-01-26 06:44:00,January,109.99,4058,216,563,0,20in Monit
145026,Wired Headphones,1,11.99,2019-01-26 06:44:00,January,11.99,20201,1057,2714,17,Wired Head
144851,Apple Airpods Headphones,2,150.0,2019-01-26 06:48:00,January,300.0,15383,798,2057,6,Apple Airp
144851,USB-C Charging Cable,1,11.95,2019-01-26 06:48:00,January,11.95,23555,1265,3200,15,USB-C Char
142400,Vareebadd Phone,1,400.0,2019-01-26 07:00:00,January,400.0,2023,124,279,16,Vareebadd 
150265,AAA Batteries (4-pack),1,2.99,2019-01-26 07:01:00,January,2.99,30487,1562,4188,5,AAA Batter
149845,USB-C Charging Cable,1,11.95,2019-01-26 07:14:00,January,11.95,23555,1265,3200,15,USB-C Char
149747,27in FHD Monitor,1,149.99,2019-01-26 07:29:00,January,149.99,7429,412,950,2,27in FHD M
145683,Lightning Charging Cable,1,14.95,2019-01-26 07:38:00,January,14.95,22841,1132,3052,12,Lightning 
144311,USB-C Charging Cable,1,11.95,2019-01-26 07:40:00,January,11.95,23555,1265,3200,15,USB-C Char
144238,34in Ultrawide Monitor,1,379.99,2019-01-26 07:45:00,January,379.99,6076,305,842,3,34in Ultra
149645,AA Batteries (4-pack),1,3.84,2019-01-26 08:10:00,January,3.84,27148,1398,3672,4,AA Batteri
148042,USB-C Charging Cable,1,11.95,2019-01-26 08:10:00,January,11.95,23555,1265,3200,15,USB-C Char
149570,Macbook Pro Laptop,1,1700.0,2019-01-26 08:30:00,January,1700.0,4645,233,636,13,Macbook Pr
143474,27in 4K Gaming Monitor,1,389.99,2019-01-26 08:33:00,January,389.99,6134,308,851,1,27in 4K Ga
143421,iPhone,1,700.0,2019-01-26 08:37:00,January,700.0,6732,372,895,18,iPhone
145313,20in Monitor,1,109.99,2019-01-26 08:50:00,January,109.99,4058,216,563,0,20in Monit
143088,20in Monitor,1,109.99,2019-01-26 08:50:00,January,109.99,4058,216,563,0,20in Monit
146568,AA Batteries (4-pack),1,3.84,2019-01-26 08:55:00,January,3.84,27148,1398,3672,4,AA Batteri
144303,iPhone,1,700.0,2019-01-26 09:03:00,January,700.0,6732,372,895,18,iPhone
146870,Wired Headphones,1,11.99,2019-01-26 09:06:00,January,11.99,20201,1057,2714,17,Wired Head
143566,34in Ultrawide Monitor,1,379.99,2019-01-26 09:08:00,January,379.99,6076,305,842,3,34in Ultra
149628,Bose SoundSport Headphones,1,99.99,2019-01-26 09:20:00,January,99.99,13236,644,1807,7,Bose Sound
144235,Bose SoundSport Headphones,1,99.99,2019-01-26 09:29:00,January,99.99,13236,644,1807,7,Bose Sound
148820,USB-C Charging Cable,1,11.95,2019-01-26 09:29:00,January,11.95,23555,1265,3200,15,USB-C Char
148820,Wired Headphones,1,11.99,2019-01-26 09:29:00,January,11.99,20201,1057,2714,17,Wired Head
149355,AA Batteries (4-pack),1,3.84,2019-01-26 09:31:00,January,3.84,27148,1398,3672,4,AA Batteri
143021,Lightning Charging Cable,1,14.95,2019-01-26 09:32:00,January,14.95,22841,1132,3052,12,Lightning 
143021,iPhone,1,700.0,2019-01-26 09:32:00,January,700.0,6732,372,895,18,iPhone
143021,Apple Airpods Headphones,1,150.0,2019-01-26 09:32:00,January,150.0,15383,798,2057,6,Apple Airp
149387,Apple Airpods Headphones,1,150.0,2019-01-26 09:36:00,January,150.0,15383,798,2057,6,Apple Airp
142680,Apple Airpods Headphones,1,150.0,2019-01-26 09:46:00,January,150.0,15383,798,2057,6,Apple Airp
150196,AA Batteries (4-pack),1,3.84,2019-01-26 09:55:00,January,3.84,27148,1398,3672,4,AA Batteri
149941,Wired Headphones,2,11.99,2019-01-26 09:59:00,January,23.98,20201,1057,2714,17,Wired Head
147325,USB-C Charging Cable,1,11.95,2019-01-26 10:02:00,January,11.95,23555,1265,3200,15,USB-C Char
148949,Lightning Charging Cable,1,14.95,2019-01-26 10:05:00,January,14.95,22841,1132,3052,12,Lightning 
145483,USB-C Charging Cable,1,11.95,2019-01-26 10:07:00,January,11.95,23555,1265,3200,15,USB-C Char
141372,AAA Batteries (4-pack),1,2.99,2019-01-26 10:07:00,January,2.99,30487,1562,4188,5,AAA Batter
145291,AA Batteries (4-pack),1,3.84,2019-01-26 10:08:00,January,3.84,27148,1398,3672,4,AA Batteri
147101,Wired Headphones,3,11.99,2019-01-26 10:08:00,January,35.97,20201,1057,2714,17,Wired Head
147575,ThinkPad Laptop,1,999.99,2019-01-26 10:16:00,January,999.99,4054,214,531,14,ThinkPad L
143546,AAA Batteries (4-pack),1,2.99,2019-01-26 10:19:00,January,2.99,30487,1562,4188,5,AAA Batter
145793,27in 4K Gaming Monitor,1,389.99,2019-01-26 10:24:00,January,389.99,6134,308,851,1,27in 4K Ga
145367,Lightning Charging Cable,1,14.95,2019-01-26 10:27:00,January,14.95,22841,1132,3052,12,Lightning 
146254,Flatscreen TV,1,300.0,2019-01-26 10:32:00,January,300.0,4724,240,657,8,Flatscreen
150402,AAA Batteries (4-pack),1,2.99,2019-01-26 10:33:00,January,2.99,30487,1562,4188,5,AAA Batter
141353,USB-C Charging Cable,1,11.95,2019-01-26 10:35:00,January,11.95,23555,1265,3200,15,USB-C Char
145981,AA Batteries (4-pack),1,3.84,2019-01-26 10:36:00,January,3.84,27148,1398,3672,4,AA Batteri
143599,27in 4K Gaming Monitor,1,389.99,2019-01-26 10:38:00,January,389.99,6134,308,851,1,27in 4K Ga
145989,Macbook Pro Laptop,1,1700.0,2019-01-26 10:40:00,January,1700.0,4645,233,636,13,Macbook Pr
144257,Lightning Charging Cable,1,14.95,2019-01-26 10:46:00,January,14.95,22841,1132,3052,12,Lightning 
149715,Apple Airpods Headphones,1,150.0,2019-01-26 10:54:00,January,150.0,15383,798,2057,6,Apple Airp
150341,Apple Airpods Headphones,1,150.0,2019-01-26 11:00:00,January,150.0,15383,798,2057,6,Apple Airp
146045,Macbook Pro Laptop,1,1700.0,2019-01-26 11:01:00,January,1700.0,4645,233,636,13,Macbook Pr
141389,AA Batteries (4-pack),1,3.84,2019-01-26 11:07:00,January,3.84,27148,1398,3672,4,AA Batteri
142526,Vareebadd Phone,1,400.0,2019-01-26 11:11:00,January,400.0,2023,124,279,16,Vareebadd 
149888,Macbook Pro Laptop,1,1700.0,2019-01-26 11:12:00,January,1700.0,4645,233,636,13,Macbook Pr
149909,27in 4K Gaming Monitor,1,389.99,2019-01-26 11:14:00,January,389.99,6134,308,851,1,27in 4K Ga
149261,iPhone,1,700.0,2019-01-26 11:18:00,January,700.0,6732,372,895,18,iPhone
149718,Macbook Pro Laptop,1,1700.0,2019-01-26 11:18:00,January,1700.0,4645,233,636,13,Macbook Pr
146126,Bose SoundSport Headphones,1,99.99,2019-01-26 11:19:00,January,99.99,13236,644,1807,7,Bose Sound
141390,Wired Headphones,1,11.99,2019-01-26 11:22:00,January,11.99,20201,1057,2714,17,Wired Head
148153,AA Batteries (4-pack),1,3.84,2019-01-26 11:23:00,January,3.84,27148,1398,3672,4,AA Batteri
144704,Wired Headphones,1,11.99,2019-01-26 11:23:00,January,11.99,20201,1057,2714,17,Wired Head
144704,iPhone,1,700.0,2019-01-26 11:23:00,January,700.0,6732,372,895,18,iPhone
143953,AA Batteries (4-pack),1,3.84,2019-01-26 11:24:00,January,3.84,27148,1398,3672,4,AA Batteri
142150,AA Batteries (4-pack),2,3.84,2019-01-26 11:26:00,January,7.68,27148,1398,3672,4,AA Batteri
144733,AA Batteries (4-pack),1,3.84,2019-01-26 11:28:00,January,3.84,27148,1398,3672,4,AA Batteri
145253,Lightning Charging Cable,1,14.95,2019-01-26 11:33:00,January,14.95,22841,1132,3052,12,Lightning 
147580,USB-C Charging Cable,1,11.95,2019-01-26 11:33:00,January,11.95,23555,1265,3200,15,USB-C Char
146589,Wired Headphones,1,11.99,2019-01-26 11:34:00,January,11.99,20201,1057,2714,17,Wired Head
145800,34in Ultrawide Monitor,1,379.99,2019-01-26 11:41:00,January,379.99,6076,305,842,3,34in Ultra
149830,Bose SoundSport Headphones,1,99.99,2019-01-26 11:42:00,January,99.99,13236,644,1807,7,Bose Sound
147660,AAA Batteries (4-pack),3,2.99,2019-01-26 11:42:00,January,8.97,30487,1562,4188,5,AAA Batter
144759,AAA Batteries (4-pack),1,2.99,2019-01-26 11:48:00,January,2.99,30487,1562,4188,5,AAA Batter
146643,Lightning Charging Cable,2,14.95,2019-01-26 11:50:00,January,29.9,22841,1132,3052,12,Lightning 
146256,AAA Batteries (4-pack),1,2.99,2019-01-26 11:52:00,January,2.99,30487,1562,4188,5,AAA Batter
145921,AAA Batteries (4-pack),1,2.99,2019-01-26 12:02:00,January,2.99,30487,1562,4188,5,AAA Batter
142126,AAA Batteries (4-pack),2,2.99,2019-01-26 12:05:00,January,5.98,30487,1562,4188,5,AAA Batter
143282,Apple Airpods Headphones,1,150.0,2019-01-26 12:07:00,January,150.0,15383,798,2057,6,Apple Airp
141800,27in FHD Monitor,1,149.99,2019-01-26 12:11:00,January,149.99,7429,412,950,2,27in FHD M
141278,Lightning Charging Cable,1,14.95,2019-01-26 12:14:00,January,14.95,22841,1132,3052,12,Lightning 
141240,27in 4K Gaming Monitor,1,389.99,2019-01-26 12:16:00,January,389.99,6134,308,851,1,27in 4K Ga
146916,USB-C Charging Cable,1,11.95,2019-01-26 12:17:00,January,11.95,23555,1265,3200,15,USB-C Char
147750,34in Ultrawide Monitor,1,379.99,2019-01-26 12:18:00,January,379.99,6076,305,842,3,34in Ultra
149127,AA Batteries (4-pack),1,3.84,2019-01-26 12:25:00,January,3.84,27148,1398,3672,4,AA Batteri
142577,USB-C Charging Cable,1,11.95,2019-01-26 12:26:00,January,11.95,23555,1265,3200,15,USB-C Char
149829,Lightning Charging Cable,1,14.95,2019-01-26 12:27:00,January,14.95,22841,1132,3052,12,Lightning 
145617,iPhone,1,700.0,2019-01-26 12:28:00,January,700.0,6732,372,895,18,iPhone
149804,AA Batteries (4-pack),1,3.84,2019-01-26 12:29:00,January,3.84,27148,1398,3672,4,AA Batteri
146861,Apple Airpods Headphones,1,150.0,2019-01-26 12:32:00,January,150.0,15383,798,2057,6,Apple Airp
146861,iPhone,1,700.0,2019-01-26 12:32:00,January,700.0,6732,372,895,18,iPhone
149309,Wired Headphones,1,11.99,2019-01-26 12:42:00,January,11.99,20201,1057,2714,17,Wired Head
144363,ThinkPad Laptop,1,999.99,2019-01-26 12:51:00,January,999.99,4054,214,531,14,ThinkPad L
141997,27in FHD Monitor,1,149.99,2019-01-26 12:55:00,January,149.99,7429,412,950,2,27in FHD M
141978,Wired Headphones,1,11.99,2019-01-26 13:02:00,January,11.99,20201,1057,2714,17,Wired Head
146054,Wired Headphones,1,11.99,2019-01-26 13:02:00,January,11.99,20201,1057,2714,17,Wired Head
148958,AAA Batteries (4-pack),3,2.99,2019-01-26 13:02:00,January,8.97,30487,1562,4188,5,AAA Batter
149596,Lightning Charging Cable,1,14.95,2019-01-26 13:05:00,January,14.95,22841,1132,3052,12,Lightning 
142925,Lightning Charging Cable,1,14.95,2019-01-26 13:06:00,January,14.95,22841,1132,3052,12,Lightning 
142925,iPhone,1,700.0,2019-01-26 13:06:00,January,700.0,6732,372,895,18,iPhone
142708,Lightning Charging Cable,1,14.95,2019-01-26 13:07:00,January,14.95,22841,1132,3052,12,Lightning 
146783,Wired Headphones,1,11.99,2019-01-26 13:07:00,January,11.99,20201,1057,2714,17,Wired Head
142740,Vareebadd Phone,1,400.0,2019-01-26 13:09:00,January,400.0,2023,124,279,16,Vareebadd 
146621,AA Batteries (4-pack),1,3.84,2019-01-26 13:10:00,January,3.84,27148,1398,3672,4,AA Batteri
144778,AAA Batteries (4-pack),2,2.99,2019-01-26 13:12:00,January,5.98,30487,1562,4188,5,AAA Batter
142024,AAA Batteries (4-pack),1,2.99,2019-01-26 13:22:00,January,2.99,30487,1562,4188,5,AAA Batter
144094,AA Batteries (4-pack),1,3.84,2019-01-26 13:24:00,January,3.84,27148,1398,3672,4,AA Batteri
145935,27in 4K Gaming Monitor,1,389.99,2019-01-26 13:26:00,January,389.99,6134,308,851,1,27in 4K Ga
145935,AA Batteries (4-pack),1,3.84,2019-01-26 13:26:00,January,3.84,27148,1398,3672,4,AA Batteri
141478,Google Phone,1,600.0,2019-01-26 13:32:00,January,600.0,5440,312,706,9,Google Pho
141478,Apple Airpods Headphones,1,150.0,2019-01-26 13:32:00,January,150.0,15383,798,2057,6,Apple Airp
148207,Lightning Charging Cable,1,14.95,2019-01-26 13:35:00,January,14.95,22841,1132,3052,12,Lightning 
149063,34in Ultrawide Monitor,1,379.99,2019-01-26 13:39:00,January,379.99,6076,305,842,3,34in Ultra
142285,Apple Airpods Headphones,1,150.0,2019-01-26 13:42:00,January,150.0,15383,798,2057,6,Apple Airp
142447,Wired Headphones,1,11.99,2019-01-26 13:42:00,January,11.99,20201,1057,2714,17,Wired Head
147187,AAA Batteries (4-pack),3,2.99,2019-01-26 13:44:00,January,8.97,30487,1562,4188,5,AAA Batter
143293,Apple Airpods Headphones,1,150.0,2019-01-26 13:47:00,January,150.0,15383,798,2057,6,Apple Airp
148418,34in Ultrawide Monitor,1,379.99,2019-01-26 13:50:00,January,379.99,6076,305,842,3,34in Ultra
146980,20in Monitor,1,109.99,2019-01-26 13:55:00,January,109.99,4058,216,563,0,20in Monit
145690,Apple Airpods Headphones,1,150.0,2019-01-26 13:58:00,January,150.0,15383,798,2057,6,Apple Airp
143718,27in FHD Monitor,1,149.99,2019-01-26 13:59:00,January,149.99,7429,412,950,2,27in FHD M
141875,AA Batteries (4-pack),1,3.84,2019-01-26 14:00:00,January,3.84,27148,1398,3672,4,AA Batteri
145440,AA Batteries (4-pack),1,3.84,2019-01-26 14:03:00,January,3.84,27148,1398,3672,4,AA Batteri
